run,prompt_template,reward_fn,grpo_step,loss,grad_norm,token_entropy,train_answer_accuracy,train_format_accuracy
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,187,-0.4020330337662017,5.3125,0.05439281463623047,0.828125,0.95703125
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,188,-0.3311405691129039,7.75,0.04891014099121094,0.703125,0.94921875
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,189,-0.30867959871829953,16.0,0.05093574523925781,0.625,0.9296875
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,190,-0.12019629913447716,11.0625,0.04715394973754883,0.671875,0.9140625
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,191,-0.12832311981765088,12.875,0.044760704040527344,0.6875,0.9375
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,192,-0.3580051888930029,14.875,0.048839569091796875,0.72265625,0.9609375
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,193,-0.38759933607161656,15.9375,0.051727294921875,0.671875,0.9375
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,194,-0.3912036755136796,20.75,0.04759860038757324,0.62109375,0.91796875
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,195,-0.434353951648518,18.5,0.05440092086791992,0.59375,0.87890625
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,196,-0.14446250473520195,9.125,0.048491477966308594,0.4765625,0.890625
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,197,-0.38501842707773903,12.625,0.05435657501220703,0.65234375,0.92578125
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,198,-0.37547624202852603,12.5625,0.04704475402832031,0.59765625,0.86328125
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,199,-0.34544031484620064,16.5,0.046681880950927734,0.40625,0.890625
r1_zero_reference,cs336_alignment/prompts/r1_zero.prompt,r1_zero,200,-0.23465553174173692,32.0,0.043761253356933594,0.69921875,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,1,-2.0653242245316505e-06,0.0634765625,0.28064537048339844,0.4609375,0.82421875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,2,1.3387762010097504e-07,0.04541015625,0.22342681884765625,0.7421875,0.91796875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,3,-6.015179678797722e-07,0.05029296875,0.18265151977539062,0.7734375,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,4,5.166511982679367e-07,0.044189453125,0.2067699432373047,0.6953125,0.83984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,5,1.1846423149108887e-06,0.035400390625,0.18910980224609375,0.64453125,0.87109375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,6,2.3408792912960052e-06,0.031494140625,0.20743942260742188,0.53515625,0.8046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,7,-1.930748112499714e-07,0.0439453125,0.17838668823242188,0.79296875,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,8,3.806373570114374e-06,0.042236328125,0.19248580932617188,0.61328125,0.8671875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,9,-9.757350198924541e-07,0.0498046875,0.19390106201171875,0.71484375,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,10,-1.2906966730952263e-06,0.044677734375,0.191680908203125,0.72265625,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,11,-3.0151568353176117e-07,0.04296875,0.16260528564453125,0.6953125,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,12,0.0,0.042236328125,0.17242431640625,0.71875,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,13,0.0,0.038330078125,0.16712188720703125,0.69921875,0.8828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,14,-2.29815486818552e-06,0.038818359375,0.17537689208984375,0.734375,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,15,-8.882489055395126e-07,0.040771484375,0.17784500122070312,0.62890625,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,16,1.8513528630137444e-06,0.03759765625,0.1642475128173828,0.66015625,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,17,1.8418359104543924e-06,0.044189453125,0.18346023559570312,0.65234375,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,18,-2.280576154589653e-07,0.03564453125,0.16714096069335938,0.671875,0.84765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,19,6.817164830863476e-06,0.0458984375,0.1548595428466797,0.73046875,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,20,8.158385753631592e-07,0.03662109375,0.17547035217285156,0.734375,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,21,1.2853415682911873e-06,0.04833984375,0.1859130859375,0.65625,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,22,-1.2454111129045486e-06,0.044677734375,0.1688385009765625,0.65625,0.84375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,23,-8.044298738241196e-06,0.03662109375,0.171630859375,0.71484375,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,24,-8.845090633258224e-06,0.043212890625,0.1439208984375,0.67578125,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,25,0.0,0.0419921875,0.15704345703125,0.71484375,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,26,0.0,0.03759765625,0.16502761840820312,0.61328125,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,27,-2.3463508114218712e-07,0.04248046875,0.15422821044921875,0.7265625,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,28,0.0,0.040283203125,0.16571044921875,0.71875,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,29,-4.172325134277344e-07,0.04052734375,0.17220687866210938,0.671875,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,30,1.157168298959732e-06,0.039306640625,0.15011978149414062,0.6953125,0.89453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,31,3.7145218811929226e-06,0.03857421875,0.15361404418945312,0.78515625,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,32,4.35742549598217e-07,0.036376953125,0.1558818817138672,0.70703125,0.91796875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,33,0.0,0.04736328125,0.15664291381835938,0.73828125,0.93359375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,34,0.0,0.035888671875,0.16254806518554688,0.6484375,0.84375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,35,0.0,0.038818359375,0.175201416015625,0.66796875,0.87109375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,36,0.0,0.06640625,0.17397308349609375,0.59375,0.8671875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,37,-1.661013811826706e-06,0.043701171875,0.17276382446289062,0.73046875,0.8828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,38,0.0,0.038818359375,0.16591262817382812,0.74609375,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,39,0.0,0.0556640625,0.1474151611328125,0.7890625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,40,-5.332985892891884e-07,0.046875,0.16607666015625,0.67578125,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,41,-1.4528632164001465e-06,0.042724609375,0.15848541259765625,0.79296875,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,42,-4.1653402149677277e-07,0.03515625,0.16130447387695312,0.703125,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,43,0.0,0.04833984375,0.13950157165527344,0.73046875,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,44,0.0,0.055419921875,0.167205810546875,0.65625,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,45,3.6429555620998144e-06,0.032958984375,0.15203094482421875,0.68359375,0.90234375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,46,1.155422069132328e-07,0.042724609375,0.16693115234375,0.65234375,0.90234375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,47,0.0,0.03564453125,0.17275238037109375,0.75390625,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,48,3.4002005122601986e-06,0.04541015625,0.14264488220214844,0.71875,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,49,-8.833594620227814e-07,0.04541015625,0.1560516357421875,0.71484375,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,50,0.0,0.06591796875,0.15118408203125,0.7421875,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,51,4.3424079194664955e-06,0.04052734375,0.14676284790039062,0.79296875,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,52,1.2987293303012848e-06,0.03857421875,0.13919830322265625,0.8125,0.9140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,53,0.0,0.040283203125,0.13074302673339844,0.79296875,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,54,0.0,0.04052734375,0.16157913208007812,0.7265625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,55,0.0,0.037109375,0.1534576416015625,0.77734375,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,56,-1.1434894986450672e-06,0.036376953125,0.16153717041015625,0.70703125,0.890625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,57,-2.4774344637989998e-06,0.045166015625,0.14926528930664062,0.80859375,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,58,3.7941790651530027e-06,0.046630859375,0.15230941772460938,0.7890625,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,59,0.0,0.0458984375,0.15360641479492188,0.76953125,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,60,1.3164244592189789e-06,0.05078125,0.17473220825195312,0.578125,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,61,0.0,0.035400390625,0.15312957763671875,0.8203125,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,62,0.0,0.046142578125,0.15278244018554688,0.7421875,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,63,0.0,0.048583984375,0.15642929077148438,0.79296875,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,64,9.987270459532738e-07,0.049072265625,0.15966415405273438,0.625,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,65,1.1618249118328094e-07,0.0419921875,0.16207122802734375,0.80078125,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,66,1.5443365555256605e-06,0.033935546875,0.1683197021484375,0.80078125,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,67,1.455540768802166e-06,0.0380859375,0.15076446533203125,0.73046875,0.91796875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,68,2.8172507882118225e-06,0.036865234375,0.17827606201171875,0.73046875,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,69,0.0,0.04150390625,0.14759445190429688,0.796875,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,70,-1.6943085938692093e-06,0.04052734375,0.1480236053466797,0.75,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,71,2.126907929778099e-07,0.0341796875,0.17366981506347656,0.52734375,0.9140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,72,6.250047590583563e-06,0.0262451171875,0.1404247283935547,0.765625,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,73,-2.5951885618269444e-07,0.03857421875,0.14022064208984375,0.69140625,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,74,-2.9972288757562637e-06,0.03564453125,0.15638351440429688,0.73828125,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,75,0.0,0.03369140625,0.12504959106445312,0.83984375,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,76,9.593204595148563e-07,0.04931640625,0.1424102783203125,0.80859375,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,77,1.586478902027011e-06,0.03564453125,0.13027572631835938,0.69921875,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,78,8.538219844922423e-06,0.036376953125,0.14660263061523438,0.7734375,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,79,0.0,0.039306640625,0.14977455139160156,0.75390625,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,80,0.0,0.034912109375,0.15074539184570312,0.7890625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,81,0.0,0.03564453125,0.16737747192382812,0.70703125,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,82,0.0,0.037109375,0.1524791717529297,0.78125,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,83,-2.244312781840563e-06,0.0322265625,0.15032196044921875,0.78125,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,84,6.212503649294376e-07,0.045166015625,0.15346908569335938,0.5859375,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,85,4.827452357858419e-07,0.03369140625,0.13330459594726562,0.7265625,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,86,0.0,0.043212890625,0.14467620849609375,0.84375,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,87,0.0,0.03369140625,0.13437271118164062,0.87109375,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,88,0.0,0.0400390625,0.15981292724609375,0.71875,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,89,4.556553903967142e-06,0.053955078125,0.14594459533691406,0.77734375,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,90,0.0,0.03955078125,0.1304168701171875,0.921875,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,91,-2.2131134755909443e-06,0.047119140625,0.15180587768554688,0.67578125,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,92,6.602669600397348e-06,0.05078125,0.14578628540039062,0.68359375,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,93,0.0,0.044677734375,0.15691757202148438,0.83984375,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,94,0.0,0.047119140625,0.1535358428955078,0.8125,0.93359375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,95,4.463363438844681e-07,0.03857421875,0.13829612731933594,0.828125,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,96,0.0,0.04150390625,0.14817428588867188,0.7890625,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,97,2.4556939024478197e-06,0.044189453125,0.14855575561523438,0.7578125,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,98,0.0,0.04248046875,0.13642120361328125,0.765625,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,99,0.0,0.032470703125,0.13109588623046875,0.734375,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,100,0.0,0.03955078125,0.14361190795898438,0.77734375,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,101,-2.0308652892708778e-07,0.0400390625,0.13662338256835938,0.64453125,0.8984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,102,-4.876637831330299e-07,0.0439453125,0.14343833923339844,0.765625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,103,-1.4653196558356285e-06,0.032470703125,0.13359832763671875,0.78125,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,104,0.0,0.030029296875,0.12424087524414062,0.81640625,0.93359375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,105,3.272522008046508e-06,0.0272216796875,0.12892913818359375,0.8671875,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,106,0.0,0.040283203125,0.133270263671875,0.765625,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,107,0.0,0.0303955078125,0.12668228149414062,0.78515625,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,108,-7.121125236153603e-07,0.0380859375,0.13216781616210938,0.6875,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,109,4.4173793867230415e-07,0.03662109375,0.1249542236328125,0.71484375,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,110,1.7347047105431557e-06,0.0419921875,0.1332244873046875,0.7890625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,111,2.7751666493713856e-06,0.046142578125,0.127166748046875,0.66015625,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,112,6.002373993396759e-07,0.038330078125,0.1265697479248047,0.79296875,0.91796875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,113,0.0,0.03125,0.12318992614746094,0.76171875,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,114,-1.8267310224473476e-06,0.0322265625,0.1230010986328125,0.70703125,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,115,0.0,0.041015625,0.13377761840820312,0.73046875,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,116,7.475668098777533e-06,0.0361328125,0.13174819946289062,0.75,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,117,0.0,0.03076171875,0.13431549072265625,0.78515625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,118,0.0,0.0233154296875,0.12358856201171875,0.78125,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,119,0.0,0.03173828125,0.12920761108398438,0.79296875,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,120,3.2481038942933083e-06,0.036376953125,0.14605140686035156,0.6328125,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,121,-2.454558853060007e-06,0.044189453125,0.1318950653076172,0.8046875,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,122,2.616638084873557e-06,0.046630859375,0.1214599609375,0.66015625,0.875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,123,0.0,0.043212890625,0.12257766723632812,0.69921875,0.8984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,124,0.0,0.0308837890625,0.11066246032714844,0.8828125,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,125,0.0,0.030517578125,0.14121246337890625,0.8515625,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,126,-2.7008354663848877e-06,0.036865234375,0.13925743103027344,0.8203125,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,127,0.0,0.0296630859375,0.13848114013671875,0.75,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,128,0.0,0.04443359375,0.13881301879882812,0.82421875,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,129,1.9299332052469254e-06,0.05615234375,0.12432861328125,0.82421875,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,130,-1.6515259630978107e-06,0.038818359375,0.14046478271484375,0.796875,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,131,-1.2146483641117811e-06,0.031982421875,0.15230178833007812,0.7578125,0.9375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,132,1.4809775166213512e-06,0.04345703125,0.1287670135498047,0.73828125,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,133,6.492482498288155e-07,0.053466796875,0.14543914794921875,0.77734375,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,134,0.0,0.0419921875,0.13393402099609375,0.7265625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,135,-6.146728992462158e-07,0.043701171875,0.12478065490722656,0.83203125,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,136,0.0,0.033203125,0.11986732482910156,0.85546875,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,137,0.0,0.0439453125,0.14832687377929688,0.71484375,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,138,0.0,0.044677734375,0.1270618438720703,0.83984375,0.93359375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,139,0.0,0.072265625,0.12757492065429688,0.80859375,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,140,-1.6321719158440828e-06,0.040283203125,0.1368408203125,0.6328125,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,141,0.0,0.0281982421875,0.11766624450683594,0.8203125,0.94921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,142,-1.0699441190809011e-06,0.03271484375,0.11238288879394531,0.77734375,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,143,-8.213100954890251e-07,0.026123046875,0.11153030395507812,0.859375,0.9453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,144,7.613736670464277e-06,0.041015625,0.12038230895996094,0.6640625,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,145,3.077846486121416e-06,0.044189453125,0.13036727905273438,0.7734375,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,146,0.0,0.034912109375,0.12175369262695312,0.73828125,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,147,4.437752068042755e-07,0.03955078125,0.1382312774658203,0.80859375,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,148,0.0,0.027099609375,0.11388206481933594,0.7890625,0.9140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,149,-5.811452865600586e-07,0.041015625,0.12841415405273438,0.6875,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,150,-6.48200511932373e-07,0.046630859375,0.13325119018554688,0.78125,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,151,0.0,0.049560546875,0.12425613403320312,0.75390625,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,152,-1.6029225662350655e-06,0.040283203125,0.13460159301757812,0.80859375,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,153,-6.505317287519574e-06,0.037353515625,0.1245574951171875,0.8515625,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,154,1.3093813322484493e-06,0.042724609375,0.11523246765136719,0.82421875,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,155,-7.024500519037247e-07,0.03857421875,0.12764930725097656,0.78515625,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,156,4.295434337109327e-06,0.040771484375,0.12781906127929688,0.88671875,0.9765625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,157,3.637978807091713e-08,0.031982421875,0.11005401611328125,0.7890625,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,158,0.0,0.0257568359375,0.114044189453125,0.8046875,0.92578125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,159,4.200235707685351e-06,0.049072265625,0.10731315612792969,0.71875,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,160,3.207824192941189e-07,0.0303955078125,0.12204170227050781,0.68359375,0.89453125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,161,0.0,0.044921875,0.11396026611328125,0.796875,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,162,0.0,0.04638671875,0.111846923828125,0.8125,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,163,-2.9584625735878944e-06,0.033935546875,0.10509872436523438,0.80859375,0.91015625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,164,5.5533600971102715e-06,0.035888671875,0.12578201293945312,0.7421875,0.9140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,165,3.7479912862181664e-07,0.03564453125,0.13398170471191406,0.734375,0.9296875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,166,-5.127134500071406e-06,0.04736328125,0.12699127197265625,0.81640625,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,167,5.960464477539063e-08,0.029296875,0.11317634582519531,0.828125,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,168,2.805842086672783e-06,0.039306640625,0.12572669982910156,0.75390625,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,169,0.0,0.034912109375,0.12753868103027344,0.81640625,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,170,-4.330358933657408e-07,0.034423828125,0.11528396606445312,0.8046875,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,171,-1.692038495093584e-06,0.0390625,0.12387657165527344,0.83984375,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,172,0.0,0.0400390625,0.134307861328125,0.81640625,0.9921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,173,0.0,0.031982421875,0.11707687377929688,0.75390625,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,174,0.0,0.04443359375,0.10749435424804688,0.86328125,0.9921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,175,-8.314382284879684e-07,0.0419921875,0.12670135498046875,0.79296875,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,176,-8.253846317529678e-08,0.045166015625,0.12360572814941406,0.765625,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,177,5.532405339181423e-06,0.0380859375,0.10684967041015625,0.71875,0.90625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,178,0.0,0.021728515625,0.1142578125,0.765625,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,179,2.469983883202076e-06,0.03369140625,0.12117576599121094,0.7890625,0.984375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,180,0.0,0.018310546875,0.10556793212890625,0.875,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,181,0.0,0.037109375,0.12041473388671875,0.703125,0.921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,182,0.0,0.041748046875,0.11652755737304688,0.80859375,0.96875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,183,8.043716661632061e-07,0.029052734375,0.10842132568359375,0.84765625,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,184,-7.265771273523569e-07,0.037353515625,0.10624885559082031,0.80078125,0.9609375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,185,0.0,0.035888671875,0.10774612426757812,0.85546875,0.98046875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,186,0.0,0.03662109375,0.10422706604003906,0.7890625,0.953125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,187,0.0,0.0284423828125,0.1063079833984375,0.84375,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,188,1.2585369404405355e-06,0.0281982421875,0.11334228515625,0.8125,0.97265625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,189,5.738635081797838e-06,0.046630859375,0.10668373107910156,0.81640625,0.96484375
question_only,cs336_alignment/prompts/question_only.prompt,question_only,190,0.0,0.04150390625,0.105560302734375,0.73828125,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,191,-7.888302206993103e-07,0.042236328125,0.10924148559570312,0.8671875,0.95703125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,192,0.0,0.036865234375,0.09337997436523438,0.90234375,0.98828125
question_only,cs336_alignment/prompts/question_only.prompt,question_only,193,0.0,0.045654296875,0.1169281005859375,0.84375,0.9921875
question_only,cs336_alignment/prompts/question_only.prompt,question_only,194,5.397596396505833e-07,0.0439453125,0.11312484741210938,0.76953125,0.94140625
question_only,cs336_alignment/prompts/question_only.prompt,question_only,195,6.427289918065071e-07,0.0498046875,0.12110137939453125,0.71484375,0.98046875
